date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution,sector_evidence_url,sector_evidence_text,sector_evidence_source,sector_evidence_type
2026-04-06,Gauthier Connectique (nicomatic),France,Nouvion-en-Thiérache,Industrie / Manufacture,Autre cyber,Inconnu,Signal documenté par la source,60,"Gauthier Connectique, entreprise française spécialisée dans la conception et la fabrication de connecteurs de haute précision pour l’aéronautique…",https://www.cyberattaque.org/gauthier-connectique-nicomatic-42-go-de-donnees-sensibles-menaces-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Gauthier Connectique (nicomatic) : 42 Go de données sensibles menacés après une cyberattaque,nouveau,,,,
2026-04-06,AlumnForce,France,France,Éducation / Formation,Intrusion,Inconnu,Signal documenté par la source,60,"La plateforme AlumnForce, spécialisée dans la gestion de réseaux d’anciens élèves et de communautés professionnelles, serait au cœur…",https://www.cyberattaque.org/alumnforce-2-7-millions-etudiants-exposes/,"Rattrapage 2026 Cyberattaque.org — AlumnForce : 2,7 millions d’étudiants et diplômés exposés",nouveau,,,,
2026-04-05,Nosho,France,France,Inconnu,Intrusion,Inconnu,Signal documenté par la source,60,"À la suite de notre article publié le 5 avril 2026, la société Nosho a souhaité apporter plusieurs…",https://www.cyberattaque.org/nosho-133-000-utilisateurs-compromis-une-nouvelle-fuite-qui-fragilise-le-secteur-medical/,"Rattrapage 2026 Cyberattaque.org — Nosho : 133 000 utilisateurs compromis, une nouvelle fuite qui fragilise le secteur médical",nouveau,,,,
2026-04-05,Aircos Pascual (Anjac),France,France,Industrie / Manufacture,Ransomware,Inconnu,Signal documenté par la source,60,"Le fabricant français de cosmétiques Aircos Pascual, filiale du groupe Anjac, est visé par une cyberattaque de type…",https://www.cyberattaque.org/aircos-pascual-anjac-ransomware-en-cours-du-groupe-thegentlemen-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Aircos Pascual (Anjac) : ransomware en cours du groupe TheGentlemen après une cyberattaque,nouveau,,,,
2026-04-05,ARS,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le groupe DumpSec affirme mettre en vente une base massive concernant 35 millions de Français, présentée comme issue…",https://www.cyberattaque.org/cyberattaque-hopitaux-et-aphp-ars/,"Rattrapage 2026 Cyberattaque.org — ARS : 35 millions de patients concernés par une fuite de données, 130 hôpitaux et AP-HP ciblés",nouveau,,,,
2026-04-04,Veuve Clicquot,Inconnu,Non documenté publiquement,Inconnu,Ransomware,Inconnu,Signal documenté par la source,60,La maison de champagne Veuve Clicquot a été victime d’une cyberattaque de type ransomware touchant le système de…,https://www.cyberattaque.org/veuve-clicquot-les-donnees-de-visiteurs-compromises-apres-une-cyberattaque-sur-la-billetterie/,Rattrapage 2026 Cyberattaque.org — Veuve Clicquot : les données de visiteurs compromises après une cyberattaque sur la billetterie,nouveau,,,,
2026-04-04,Or en Cash,France,France,Inconnu,Fuite de données,Inconnu,Confirmé,100,"Or en Cash confirme avoir été victime d’une fuite de données suite à un incident de sécurité, quelques…",https://www.cyberattaque.org/or-en-cash-nouvelle-fuite-de-donnees-confirmee-dans-lachat-revente-dor/,Rattrapage 2026 Cyberattaque.org — Or en Cash : nouvelle fuite de données confirmée dans l’achat/revente d’or,nouveau,,,,
2026-04-04,Office français de l’immigration,France,France,Administration / Collectivité,Fuite de données,Inconnu,Confirmé,100,L’OFII (Office français de l’immigration et de l’intégration) a confirmé une fuite de données après un accès non…,https://www.cyberattaque.org/office-francais-de-limmigration-fuite-de-donnees-massive-sur-le-contrat-dintegration-republicaine/,Rattrapage 2026 Cyberattaque.org — Office français de l’immigration : fuite de données massive sur le contrat d’intégration républicaine,nouveau,,,,
2026-04-04,Ledger,France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,"La base de données clients de Ledger, issue d’une fuite survenue en janvier 2026 via le prestataire Global-e,…",https://www.cyberattaque.org/ledger-105-000-detenteurs-francais-de-cryptomonnaies-exposes/,Rattrapage 2026 Cyberattaque.org — Ledger : 105 000 détenteurs français de cryptomonnaies exposés,nouveau,,,,
2026-04-04,Fédération Française de Rugby,France,France,Sport,Ransomware,Inconnu,Confirmé,100,"La Fédération Française de Rugby (FFR) confirme, dans un email envoyé aux licenciés, avoir été victime d’un incident…",https://www.cyberattaque.org/federation-francaise-de-rugby-plus-de-500-000-licencies-exposes/,Rattrapage 2026 Cyberattaque.org — Fédération Française de Rugby : réaction de la FFR à la fuite de ses 500 000 licenciés,nouveau,,,,
2026-04-04,Alltricks,France,France,Éducation / Formation,Ransomware,Inconnu,Signal documenté par la source,60,"Alltricks indique avoir mené des investigations approfondies sur l’ensemble de ses bases de données. Selon l’entreprise, les informations…",https://www.cyberattaque.org/alltricks-plus-de-820-000-comptes-clients-en-vente-sur-le-darknet/,Rattrapage 2026 Cyberattaque.org — Alltricks : plus de 820 000 comptes clients en vente sur le Darkweb,nouveau,,,,
2026-04-03,Fountain,Belgique,Belgique,Finance / Assurance,Ransomware,Inconnu,Signal documenté par la source,60,"L’entreprise belge Fountain, spécialisée dans les services liés au café et cotée en Bourse, a été victime d’une…",https://www.cyberattaque.org/fountain-intrusion-et-vol-de-donnees-lors-dune-cyberattaque-ransomware/,Rattrapage 2026 Cyberattaque.org — Fountain : intrusion et vol de données lors d’une cyberattaque ransomware,nouveau,,,,
2026-04-03,Commission européenne,Union européenne,Union européenne,Numérique / Technologie,Autre cyber,Inconnu,Confirmé,100,La Commission européenne a confirmé une compromission de son infrastructure cloud liée à la plateforme publique europa.eu. L’incident…,https://www.cyberattaque.org/commission-europeenne-917-go-de-donnees-voles-apres-une-cyberattaque-sur-aws/,"Rattrapage 2026 Cyberattaque.org — Commission européenne : 91,7 Go de données volés après une cyberattaque sur AWS",nouveau,,,,
2026-04-03,Adobe,Inconnu,Non documenté publiquement,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Adobe serait visé par une fuite massive de données revendiquée par le hacker Mr. Raccoon, impliquant plus de…",https://www.cyberattaque.org/adobe-13-millions-de-tickets-de-support-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Adobe : 13 millions de tickets de support en fuite après une cyberattaque,nouveau,,,,
2026-04-02,Under Armour,France,France,Inconnu,Fuite de données,Inconnu,Confirmé,100,"Under Armour confirme avoir été victime d’une fuite massive de données impliquant plus de 72 millions de clients,…",https://www.cyberattaque.org/under-armour-marque-avertit-clients-francais-fuite-72-millions-comptes/,Rattrapage 2026 Cyberattaque.org — Under Armour : la marque avertit ses clients français après la fuite de 72 millions de comptes,nouveau,,,,
2026-04-02,Serap,France,France,Industrie / Manufacture,Ransomware,Inconnu,Revendiqué / non corroboré,65,"Le groupe industriel français Serap, leader mondial des tanks à lait, est visé par une cyberattaque revendiquée par…",https://www.cyberattaque.org/serap-ransomware-avec-50-go-de-donnees-menaces/,Rattrapage 2026 Cyberattaque.org — Serap : ransomware avec 50 Go de données menacés,nouveau,,,,
2026-04-02,Maxance,France,France,Finance / Assurance,Fuite de données,Inconnu,Signal documenté par la source,60,"Le courtier en assurances Maxance est touché par une fuite de données désormais diffusée publiquement, concernant plus de…",https://www.cyberattaque.org/maxance-plus-de-348-000-personnes-exposees-des-agents-de-letat-concernes-par-une-cyberattaque/,"Rattrapage 2026 Cyberattaque.org — Maxance : 348 000 personnes exposées publiquement, des agents de l’État concernés",nouveau,,,,
2026-04-02,Gold Union,France,France,Inconnu,Intrusion,Inconnu,Signal documenté par la source,60,"Gold Union, acteur majeur de l’achat et de la vente d’or et d’argent en France, est au cœur…",https://www.cyberattaque.org/gold-union-fuite-critique-avec-documents-didentite-et-donnees-bancaires-exposes/,Rattrapage 2026 Cyberattaque.org — Gold Union : plus de 120 000 acheteurs d’or exposés avec pièces d’identité et transactions,nouveau,,,,
2026-04-02,Fédération Nationale des Chasseurs,France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,"La Fédération Nationale des Chasseurs (FNC), organisation représentant les chasseurs en France, serait visée par une fuite massive…",https://www.cyberattaque.org/federation-nationale-des-chasseurs-pres-de-1-million-de-membres-en-fuite/,Rattrapage 2026 Cyberattaque.org — Fédération Nationale des Chasseurs : près de 1 million de membres en fuite refont surface,nouveau,,,,
2026-04-01,Vacancéole,France,France,Inconnu,Autre cyber,Inconnu,Signal documenté par la source,60,"Vacancéole, spécialiste de la location de vacances en France, a été victime d’un incident de sécurité impliquant un…",https://www.cyberattaque.org/vacanceole-nouvelle-fuite-de-clients-dans-le-secteur-du-tourisme/,Rattrapage 2026 Cyberattaque.org — Vacancéole : nouvelle fuite de clients dans le secteur du tourisme,nouveau,,,,
2026-04-01,Notre-Dame du Grandchamp,France,France,Éducation / Formation,Ransomware,Inconnu,Revendiqué / non corroboré,65,"L’école catholique Notre-Dame du Grandchamp est visée par une cyberattaque revendiquée par le groupe ransomware Nightspire, avec une…",https://www.cyberattaque.org/notre-dame-du-grandchamp-des-milliers-deleves-exposes-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Notre-Dame du Grandchamp : des milliers d’élèves exposés après une cyberattaque,nouveau,,,,
2026-04-01,Missions Locales,Inconnu,Non documenté publiquement,Administration / Collectivité,Fuite de données,Inconnu,Signal documenté par la source,60,"Une nouvelle fuite de données vise le réseau des Missions Locales, avec plus de 506 000 profils actuellement…",https://www.cyberattaque.org/missions-locales-plus-de-500-000-jeunes-exposes-suite-a-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Missions Locales : plus de 500 000 jeunes exposés suite à une cyberattaque,nouveau,,,,
2026-04-01,Force Ouvrière (FO),France,France,Finance / Assurance,Fuite de données,Inconnu,Confirmé,100,"Force Ouvrière, acteur majeur du paysage social français, confirme avoir été victime d’une fuite de données après la…",https://www.cyberattaque.org/fo-plus-de-160-000-profils-exposes-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Force Ouvrière (FO) : plus de 160 000 profils exposés dans une fuite de données,nouveau,,,,
2026-03-31,Vaucluse Provence Attractivité,France,France,Inconnu,Autre cyber,Inconnu,Signal documenté par la source,60,"Vaucluse Provence Attractivité, organisme public en charge de la promotion touristique et économique du territoire, a été victime…",https://www.cyberattaque.org/vaucluse-provence-attractivite-des-clients-cibles-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Vaucluse Provence Attractivité : des clients ciblés après une cyberattaque,nouveau,,,,
2026-03-31,Homair,France,France,Inconnu,Autre cyber,Inconnu,Signal documenté par la source,60,"Homair, service de réservation de séjours en campings et villages vacances, a été touché par un incident de…",https://www.cyberattaque.org/homair-les-donnees-clients-exposees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Homair : les données clients exposées après une cyberattaque,nouveau,,,,
2026-03-30,Le Petit Vapoteur,Inconnu,Non documenté publiquement,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une fuite de données d’ampleur exceptionnelle viserait Le Petit Vapoteur. Un hacker affirme avoir compromis l’intégralité de la…,https://www.cyberattaque.org/le-petit-vapoteur-33-millions-de-clients-exposes/,"Rattrapage 2026 Cyberattaque.org — Le Petit Vapoteur : 3,3 millions de clients exposés",nouveau,,,,
2026-03-30,La Centrale de Financement,France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,La société La Centrale de Financement est victime d’une fuite massive de données issue de son réseau interne….,https://www.cyberattaque.org/la-centrale-de-financement-387-go-de-donnees-en-fuite/,Rattrapage 2026 Cyberattaque.org — La Centrale de Financement : 387 Go de données en fuite,nouveau,,,,
2026-03-30,Iliad (Free),France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,"Le groupe Iliad, maison mère de Free, a été affiché sur le site de fuite de données d’un…",https://www.cyberattaque.org/iliad-free-nouvelle-cyberattaque-avec-des-donnees-reseau-en-fuite/,Rattrapage 2026 Cyberattaque.org — Iliad (Free) : nouvelle cyberattaque avec des données réseau en fuite,nouveau,,,,
2026-03-30,Fédération française de Savate,France,France,Sport,Fuite de données,Inconnu,Signal documenté par la source,60,"Une fuite de données viserait la Fédération Française de Savate, boxe française et disciplines associées. Un acteur se…",https://www.cyberattaque.org/federation-francaise-de-savate-pres-de-680-000-licencies-exposes-sur-49-ans/,Rattrapage 2026 Cyberattaque.org — Fédération française de Savate : près de 680 000 licenciés exposés sur 49 ans,nouveau,,,,
2026-03-30,Belambra,France,France,Sport,Incident tiers,Inconnu,Signal documenté par la source,60,Belambra Clubs & Hôtels a été touché par un incident de sécurité impliquant un prestataire en charge de…,https://www.cyberattaque.org/belambra-les-coordonnees-clients-exposees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Belambra : les coordonnées clients exposées après une cyberattaque,nouveau,,,,
2026-03-29,Scalian,France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,"Une fuite de données touche Scalian, l’ESN française, avec un volume d’employés concernés qui n’est pas encore connu…",https://www.cyberattaque.org/scalian-des-donnees-sensibles-demployes-fuitent-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Scalian : des données sensibles d’employés fuitent après une cyberattaque,nouveau,,,,
