date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution
2026-08-16,Fédération Française de Motocyclisme,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/f-d-ration-fran-aise-de-motocyclisme-msvj2szkiclvx2gaoc,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Motocyclisme.,nouveau
2026-01-27,O'Tacos,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/o-tacos-070e61496a4f,Rattrapage 2026 depuis l’archive FrenchBreaches — O'Tacos.,nouveau
2026-01-26,Lyleoo,France,France,Industrie / Manufacture,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/lyleoo-4ad2b45ca3eb | https://www.bing.com/ck/a?!&&p=915766746f3bdc2fb0fd8814177127b5fb07e5b556eb2fac12cfccacd0175affJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0f91fa3e-aa6b-651e-139c-ed89abe964f5&u=a1aHR0cHM6Ly9zdXBwb3J0Lm1pY3Jvc29mdC5jb20vZGUtZGUvYWNjb3VudHMtYmlsbGluZy9tYW5hZ2UvaG93LXRvLXNpZ24taW4tdG8taG90bWFpbA&ntb=1 | https://www.bing.com/ck/a?!&&p=4924902dd166a9dde3676dd982cc3c6c6e46584634c3fb0b73f413fa2b717aebJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0f91fa3e-aa6b-651e-139c-ed89abe964f5&u=a1aHR0cHM6Ly90ZWNoY29tbXVuaXR5Lm1pY3Jvc29mdC5jb20vYmxvZy9NaWNyb3NvZnQzNjVDb3BpbG90QmxvZy93aGF0JUUyJTgwJTk5cy1uZXctaW4tbWljcm9zb2Z0LTM2NS1jb3BpbG90LS1qdW5lLTIwMjYvNDUyOTU3Mg&ntb=1 | https://www.bing.com/ck/a?!&&p=e657666e86b9a700d8049aa47248d87cea21b9b2d8cb9c1eff717cc247f7759dJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0f91fa3e-aa6b-651e-139c-ed89abe964f5&u=a1aHR0cHM6Ly93d3cuYmVudGVnYS5pby9ibG9nL3NwaWYtdnMuLXNwaWZmLXdoaWNoLXNhbGVzLXRlcm0taXMtY29ycmVjdC1hbmQtd2hhdHMtdGhlLWRpZmZlcmVuY2U&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Lyleoo.,nouveau
2026-01-25,Livre en Poche,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/livre-en-poche-516f73252e12,Rattrapage 2026 depuis l’archive FrenchBreaches — Livre en Poche.,nouveau
2026-01-25,Coriolis Télécom,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/coriolis-telecom-facc20991ead,Rattrapage 2026 depuis l’archive FrenchBreaches — Coriolis Télécom.,nouveau
2026-01-24,Fédération française de la montagne et de l'escalade,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-la-montagne-et-de-l-escalade-2141b0feca5b,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération française de la montagne et de l'escalade.,nouveau
2026-01-24,FFESSM (Fédération Française d’Études et de Sports Sous-Marins),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ffessm-federation-francaise-d-etudes-et-de-sports-sous-marins-d0fffd825550,Rattrapage 2026 depuis l’archive FrenchBreaches — FFESSM (Fédération Française d’Études et de Sports Sous-Marins).,nouveau
2026-01-23,Waltio,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/waltio-mpylw1pvfoth57jig87,Rattrapage 2026 depuis l’archive FrenchBreaches — Waltio.,nouveau
2026-01-23,Scoring.fit,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/scoring-fit-d13d3e0be632,Rattrapage 2026 depuis l’archive FrenchBreaches — Scoring.fit.,nouveau
2026-01-23,Fédération Française de Volley (FFVolley),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-volley-ffvolley-2c02406421ad,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Volley (FFVolley).,nouveau
2026-01-22,Fédération Nationale des Sapeurs-Pompiers de France (FNSPF),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-nationale-des-sapeurs-pompiers-de-france-fnspf-6bb0f77480ce,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Nationale des Sapeurs-Pompiers de France (FNSPF).,nouveau
2026-01-22,Fédération Nationale des Chasseurs,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-nationale-des-chasseurs-2416f8732a10,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Nationale des Chasseurs.,nouveau
2026-01-22,Fédération Française de Golf (ffgolf),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-golf-ffgolf-a117cb6ab537,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Golf (ffgolf).,nouveau
2026-01-21,École nationale supérieure d'arts et métiers (ENSAM),France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ecole-nationale-superieure-d-arts-et-metiers-ensam-eafea991ea58,Rattrapage 2026 depuis l’archive FrenchBreaches — École nationale supérieure d'arts et métiers (ENSAM).,nouveau
2026-01-21,Babyvista,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/babyvista-e96c276dca3b | https://www.bing.com/ck/a?!&&p=c5199cbd77fb170e0a26ec40cad41a495ad0814ff4a30c974d3f0041606e4f91JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0132f923-c776-6058-14a2-ee94c64a61ad&u=a1aHR0cHM6Ly9zdXBwb3J0Lmdvb2dsZS5jb20veW91dHViZS9hbnN3ZXIvMTY0NzUxOTI_aGw9ZW4&ntb=1 | https://www.bing.com/ck/a?!&&p=ea41976709615d8779819276f136f4f2003ec33a88b96645969be62e7f75e781JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0132f923-c776-6058-14a2-ee94c64a61ad&u=a1aHR0cHM6Ly9zdXBwb3J0Lmdvb2dsZS5jb20veW91dHViZXR2L2Fuc3dlci8xNjUxOTI3MD9obD1lbiZjbz1HRU5JRS5QbGF0Zm9ybSUzREFuZHJvaWQ&ntb=1 | https://www.bing.com/ck/a?!&&p=1a2ea22bda483fc6ef048c26740f6ec070cdf24b9601508dea897dd869bf0586JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0132f923-c776-6058-14a2-ee94c64a61ad&u=a1aHR0cHM6Ly93d3cuYWlybGluZXJzLm5ldC8&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Babyvista.,nouveau
2026-01-20,Syma Mobile,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/syma-mobile-0c0a8a5ad258,Rattrapage 2026 depuis l’archive FrenchBreaches — Syma Mobile.,nouveau
2026-01-20,Delko,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/delko-af9b6dd8c860,Rattrapage 2026 depuis l’archive FrenchBreaches — Delko.,nouveau
2026-01-19,Urssaf — DPAE,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/urssaf-dpae-1a211c8c4c6e,Rattrapage 2026 depuis l’archive FrenchBreaches — Urssaf — DPAE.,nouveau
2026-01-18,Under Armour,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/under-armour-643071c26f29,Rattrapage 2026 depuis l’archive FrenchBreaches — Under Armour.,nouveau
2026-01-18,TooEasy Agence Web,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/tooeasy-agence-web-b0aac8f09a36,Rattrapage 2026 depuis l’archive FrenchBreaches — TooEasy Agence Web.,nouveau
2026-01-18,Pix Orga (scolaire),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/pix-orga-scolaire-aa2c6bdae01c,Rattrapage 2026 depuis l’archive FrenchBreaches — Pix Orga (scolaire).,nouveau
2026-01-17,Wobz (ex Dalvin),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/wobz-ex-dalvin-e57f9a3b234e,Rattrapage 2026 depuis l’archive FrenchBreaches — Wobz (ex Dalvin).,nouveau
2026-01-17,Le Bambou Castillonnais (Cartedepeche.fr),France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/le-bambou-castillonnais-cartedepeche-fr-05c30606db08 | https://www.bing.com/ck/a?!&&p=087ac07f4ef25265d9f42c2bc931582005afc506b1b1c39b5e58eab3c3958ed6JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=2fe2ab30-3ba2-6120-346a-bc873ae260dd&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLnVzLw&ntb=1 | https://www.bing.com/ck/a?!&&p=7916a90e9117f0eb6d7ec4effce8e34059869cfadfa0135f37220d53c3cef8bbJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=2fe2ab30-3ba2-6120-346a-bc873ae260dd&u=a1aHR0cHM6Ly93d3cubWVycmlhbS13ZWJzdGVyLmNvbS9kaWN0aW9uYXJ5L0xF&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Le Bambou Castillonnais (Cartedepeche.fr).,nouveau
2026-01-17,Ioburo,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ioburo-7f5a765b6bf0 | https://www.bing.com/ck/a?!&&p=149d05fd395ce2cb06bc4e39756fdf67c4c8fbb8b26639823d146cb536143215JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=3e6db7c7-6f61-6bdb-214a-a0706e576a50&u=a1aHR0cHM6Ly93d3cuc3ltYm9sYWIuY29tLw&ntb=1 | https://www.bing.com/ck/a?!&&p=a60c0fb39a12a4b971e1e76d4da73125ceca5ebb04e389bda88188be7c4a5011JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=3e6db7c7-6f61-6bdb-214a-a0706e576a50&u=a1aHR0cHM6Ly93d3cuYXNzaWdubWVudHM0dS5jb20vaG93LXR3by1wbHVzLXR3by1lcXVhbHMtZml2ZS8&ntb=1 | https://www.bing.com/ck/a?!&&p=caeaf236c7992f73efcdf50e7cf1b62087390266a5b7929b4c799198e0b1a35eJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=3e6db7c7-6f61-6bdb-214a-a0706e576a50&u=a1aHR0cHM6Ly93d3cuaGFyYm9yZnJlaWdodC5jb20v&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Ioburo.,nouveau
2026-01-16,StorePasCher,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/storepascher-f42a2418d296,Rattrapage 2026 depuis l’archive FrenchBreaches — StorePasCher.,nouveau
2026-01-15,Service-public.gouv.fr,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-public-gouv-fr-5faa17bc6b34,Rattrapage 2026 depuis l’archive FrenchBreaches — Service-public.gouv.fr.,nouveau
2026-01-15,Relais Colis #2,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/relais-colis-2-67077c885f07,Rattrapage 2026 depuis l’archive FrenchBreaches — Relais Colis #2.,nouveau
2026-01-15,LBP Granville (Le Bureau de Prospection),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/lbp-granville-le-bureau-de-prospection-4713a78ace93 | https://www.bing.com/ck/a?!&&p=ec9f78cdd5a09d1bdc751129d97efbee844743c0d101c1abbd77aef237e2a5ecJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=093f8301-63e0-6f31-0a5c-94b662046ef8&u=a1aHR0cHM6Ly93d3cubGJwdW5pb24uY29tLw&ntb=1 | https://www.bing.com/ck/a?!&&p=dfc915205a9e06a4cbac246f66322b3a4d4e8fc4726590e1ade59be31fb9d40fJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=093f8301-63e0-6f31-0a5c-94b662046ef8&u=a1aHR0cHM6Ly93d3cubGFuZGJhbmsuY29tLw&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — LBP Granville (Le Bureau de Prospection).,nouveau
2026-01-15,Groupe Fondasol,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/groupe-fondasol-6f77cb2e6e3f,Rattrapage 2026 depuis l’archive FrenchBreaches — Groupe Fondasol.,nouveau
2026-01-15,Fédération Française du Sport Automobile (FFSA),France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-du-sport-automobile-ffsa-97b9fda16da1,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française du Sport Automobile (FFSA).,nouveau
2026-01-15,Force Ouvrière (UD 75),France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/force-ouvriere-ud-75-705a64265f2c,Rattrapage 2026 depuis l’archive FrenchBreaches — Force Ouvrière (UD 75).,nouveau
2026-01-14,Fédération Française de Force,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-de-force-76d7334b6d5b,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Force.,nouveau
2026-01-14,Fédération Française Roller Skateboard,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/federation-francaise-roller-skateboard-7c08dd228fce,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française Roller Skateboard.,nouveau
2026-01-13,Zurflüh-Feller,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/zurfluh-feller-ml5h33bikg7opmhdq1,Rattrapage 2026 depuis l’archive FrenchBreaches — Zurflüh-Feller.,nouveau
2026-01-13,Eurail / Interrail,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/eurail-interrail-3994d45b61f5 | https://www.bing.com/ck/a?!&&p=f751f75fbacf4d3969f605b8b4775636b20e64efcd7f0a95a4fdf8182011fc12JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly93d3cuZXVyYWlsLmNvbS9lbg&ntb=1 | https://www.bing.com/ck/a?!&&p=2560e586bc369f6d17f42095eaebc3ae049778c7a8c432d22efda3c13ea13849JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=11595114-e74b-65e9-2478-46a3e62b643c&u=a1aHR0cHM6Ly93d3cuZXVyYWlsLmNvbS9lbi9ldXJhaWwtcGFzc2Vz&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Eurail / Interrail.,nouveau
2026-01-12,nephael.net & chloesanchez.com,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/nephael-net-chloesanchez-com-49f29763aaf2 | https://www.bing.com/ck/a?!&&p=540c873b956e0842beb9c171d75617ff3a29d7778a663255da39977ce360d1baJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=2fe2ab30-3ba2-6120-346a-bc873ae260dd&u=a1aHR0cHM6Ly93d3cubWljcm9zb2Z0LmNvbS9lbi11cy8_bXNvY2tpZD0yZmUyYWIzMDNiYTI2MTIwMzQ2YWJjODczYWUyNjBkZA&ntb=1 | https://www.bing.com/ck/a?!&&p=b889efb9086ca60ca51ddd723792b94488df0aa93ed89141754293f0b6d8d6e1JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=2fe2ab30-3ba2-6120-346a-bc873ae260dd&u=a1aHR0cHM6Ly93d3cubWljcm9zb2Z0LmNvbS9lbi1pbi8_bXNvY2tpZD0yZmUyYWIzMDNiYTI2MTIwMzQ2YWJjODczYWUyNjBkZA&ntb=1 | https://www.bing.com/ck/a?!&&p=c0b690d713bd7c4178dad76538c7a44a73989d6c9747046467a4e0de46931c59JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=2fe2ab30-3ba2-6120-346a-bc873ae260dd&u=a1aHR0cHM6Ly93d3cudW5pdmVyc2Fsb3JsYW5kby5jb20vd2ViL2VuL3VzP21zb2NraWQ9MmZlMmFiMzAzYmEyNjEyMDM0NmFiYzg3M2FlMjYwZGQ&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — nephael.net & chloesanchez.com.,nouveau
